id,title,keywords,alt_text,attribution,attribution_url,url,filename
1363,Stafford Hill solar farm + Storage,,Stafford Hill solar farm and energy storage unit,,http://www.cleanegroup.org/,https://barrfdn-prod.s3.amazonaws.com/image/1363/original.jpg,1363.jpg
1364,Deepwater Wind Block Island Construction,"wind, clean energy, block island, deepwater",Construction of Block Island wind farm foundations,Deepwater Wind,http://dwwind.com/,https://barrfdn-prod.s3.amazonaws.com/image/1364/original.jpg,1364.jpg
1365,Block Island Wind Farm Sunrise,Deepwater Wind Block Island Construction via A Better City,Block Island Wind Farm Sunrise,,,https://barrfdn-prod.s3.amazonaws.com/image/1365/original.jpeg,1365.jpeg
1366,Block Island Wind Farm Sunrise(2),,Block Island Wind Farm Sunrise,Deepwater Wind,http://dwwind.com/,https://barrfdn-prod.s3.amazonaws.com/image/1366/original.png,1366.png
1368,Boston Harbor Now logo,,Boston Harbor Now logo,,,https://barrfdn-prod.s3.amazonaws.com/image/1368/original.jpg,1368.jpg
1369,San San white background 2016,staff,San San Wong,,,https://barrfdn-prod.s3.amazonaws.com/image/1369/original.jpg,1369.jpg
1370,Kim 2016 white background,staff,Kimberly Haskins,,,https://barrfdn-prod.s3.amazonaws.com/image/1370/original.jpg,1370.jpg
1371,Stefan white background 2016,staff,Stefan Lanfer,,,https://barrfdn-prod.s3.amazonaws.com/image/1371/original.jpg,1371.jpg
1372,Anya Rooney white 2016,Staff,Anya Rooney ,,,https://barrfdn-prod.s3.amazonaws.com/image/1372/original.jpg,1372.jpg
1373,Kerri Hurley 2016 white,Staff,Kerri Hurley,,,https://barrfdn-prod.s3.amazonaws.com/image/1373/original.jpg,1373.jpg
1375,Jenny Curtin white background,,Jenny Curtin,,,https://barrfdn-prod.s3.amazonaws.com/image/1375/original.jpg,1375.jpg
1376,Stefan brick background,staff,Stefan Lanfer,,,https://barrfdn-prod.s3.amazonaws.com/image/1376/original.jpg,1376.jpg
1377,Emily Sidla brick 2016,staff,Emily Sidla,,,https://barrfdn-prod.s3.amazonaws.com/image/1377/original.jpg,1377.jpg
1378,Kim Brick backgroun,staff,Kimberly Haskins,,,https://barrfdn-prod.s3.amazonaws.com/image/1378/original.jpg,1378.jpg
1379,San San brick background,staff,San San Wong,,,https://barrfdn-prod.s3.amazonaws.com/image/1379/original.jpg,1379.jpg
1380,Jenny Curtin brick,staff,Jenny Curtin,,,https://barrfdn-prod.s3.amazonaws.com/image/1380/original.jpg,1380.jpg
1381,Anya brick touched up,staff,Anya Rooney,,,https://barrfdn-prod.s3.amazonaws.com/image/1381/original.jpg,1381.jpg
1382,springpoint square logo,education,Springpoint,,,https://barrfdn-prod.s3.amazonaws.com/image/1382/original.png,1382.png
1383,GEO logo,,GEO,,,https://barrfdn-prod.s3.amazonaws.com/image/1383/original.png,1383.png
1384,GEO shaping culture report cover,,GEO,,,https://barrfdn-prod.s3.amazonaws.com/image/1384/original.jpg,1384.jpg
1385,Toxics Action Center go solar! ,"climate, clean energy",Toxics Action Center,,http://www.toxicsaction.org/,https://barrfdn-prod.s3.amazonaws.com/image/1385/original.jpg,1385.jpg
1386,King Tide of boston,Climate,A man stands on a flooded pier during a king tide in Boston.,Francisco Urena,,https://barrfdn-prod.s3.amazonaws.com/image/1386/original.jpg,1386.jpg
1387,Toxics Action Center Holyoke win 1,clean energy,"Toxics Action Center, Holyoke",,http://www.toxicsaction.org/,https://barrfdn-prod.s3.amazonaws.com/image/1387/original.jpg,1387.jpg
1388,Toxics Action Center Holyoke Power Plant laughing,clean energy,"Toxics Action Center, Holyoke",,http://www.toxicsaction.org/,https://barrfdn-prod.s3.amazonaws.com/image/1388/original.jpg,1388.jpg
1389,Neighbor to Neighbor Exec Dir,Climate,Elena Letona,,,https://barrfdn-prod.s3.amazonaws.com/image/1389/original.jpg,1389.jpg
1390,Neighbor to Neighbor Staff banner photo,climate,Neighbor to Neighbor ,,,https://barrfdn-prod.s3.amazonaws.com/image/1390/original.jpg,1390.jpg
1391,Neighbor to Neighbor logo,climate,Neighbor to Neighbor,,,https://barrfdn-prod.s3.amazonaws.com/image/1391/original.jpg,1391.jpg
1392,Neighbor to Neighbor grandson and grandmother,climate,Neighbor to Neighbor,,http://www.n2nma.org/en/,https://barrfdn-prod.s3.amazonaws.com/image/1392/original.jpg,1392.jpg
1393,Toxics Action Center staff cheersing ,climate,Toxics Action Center,,http://www.toxicsaction.org/,https://barrfdn-prod.s3.amazonaws.com/image/1393/original.jpg,1393.jpg
1394,Toxics Action Center & N2N celebrating,climate,Toxics Action Center,,http://www.toxicsaction.org/,https://barrfdn-prod.s3.amazonaws.com/image/1394/original.jpg,1394.jpg
1399,Jim King Tide 3 cropped,Climate,King Tide,,,https://barrfdn-prod.s3.amazonaws.com/image/1399/original.jpg,1399.jpg
1400,Jim king Tide 4 cropped,Climate,King Tide,,,https://barrfdn-prod.s3.amazonaws.com/image/1400/original.jpg,1400.jpg
1401,Jim King Tide 2 cropped,climate,King Tide,,,https://barrfdn-prod.s3.amazonaws.com/image/1401/original.jpg,1401.jpg
1402,Jim King Tide 6 cropped,Climate,King Tide,,,https://barrfdn-prod.s3.amazonaws.com/image/1402/original.jpg,1402.jpg
1403,King Tide Long Wharf,Climate,King Tide,Susan Naimark,,https://barrfdn-prod.s3.amazonaws.com/image/1403/original.jpg,1403.jpg
1404,King Tide Alice ,Climate,King Tide,,,https://barrfdn-prod.s3.amazonaws.com/image/1404/original.jpg,1404.jpg
1405,King Tide woman walking in boots,climate,King Tide,Francisco Urena ,,https://barrfdn-prod.s3.amazonaws.com/image/1405/original.jpg,1405.jpg
1406,King Tide,climate,King Tide,David Ryan,https://www.bostonglobe.com/metro/2016/10/17/photos-king-tides-poured-water-into-long-wharf-monday/0g4xq1y11FLoMF06Ho40rM/story.html,https://barrfdn-prod.s3.amazonaws.com/image/1406/original.jpg,1406.jpg
1407,Boston Globe B square logo,,Boston Globe,,,https://barrfdn-prod.s3.amazonaws.com/image/1407/original.jpg,1407.jpg
1408,King Tide Boston Globe,Climate,King Tide,David Ryan,https://www.bostonglobe.com/,https://barrfdn-prod.s3.amazonaws.com/image/1408/original.jpg,1408.jpg
1409,Jim King Tide 7,Climate,King Tide,,,https://barrfdn-prod.s3.amazonaws.com/image/1409/original.jpg,1409.jpg
1410,King Tide Boston Globe large,climate,King Tide Boston Globe,David Ryan,https://www.bostonglobe.com/,https://barrfdn-prod.s3.amazonaws.com/image/1410/original.jpg,1410.jpg
1411,Imagine Boston 2030 square,,Imagine Boston 2030,,,https://barrfdn-prod.s3.amazonaws.com/image/1411/original.jpg,1411.jpg
1412,"Middelgrunden wind farm, Copenhagen",GRC study tour ,"We took a boat out to the Middelgrunden wind farm, about two miles offshore of Copenhagen.  Built in 2000, it uses an older generation of technology than the offshore installations currently envisioned for Massachusetts.",,,https://barrfdn-prod.s3.amazonaws.com/image/1412/original.jpg,1412.jpg
1413,Copenhagen wind farm cropped ,GRC,Copenhagen wind farm ,,,https://barrfdn-prod.s3.amazonaws.com/image/1413/original.jpg,1413.jpg
1414,Bicycle commuters in Copenhagen GRC tour,GRC tour by Mariella Puerto,Bicycle COmmuters in Copenhagen,,,https://barrfdn-prod.s3.amazonaws.com/image/1414/original.jpg,1414.jpg
1415,Copenhagen wind farm 2,GRC study tour,Copenhagen wind farm,,,https://barrfdn-prod.s3.amazonaws.com/image/1415/original.jpg,1415.jpg
1416,Copenhagen wind farm 3,GRC study tour,Copenhagen Wind Farm,,,https://barrfdn-prod.s3.amazonaws.com/image/1416/original.jpg,1416.jpg
1417,Amsterdam canals,GRC study tour,Amsterdam canals,,,https://barrfdn-prod.s3.amazonaws.com/image/1417/original.jpg,1417.jpg
1418,Copenhagen canals,"GRC, climate",Copenhagen canals,,http://www.greenribboncommission.org/work/climate-innovations-study-tour/,https://barrfdn-prod.s3.amazonaws.com/image/1418/original.jpg,1418.jpg
1419,Amsterdam Canal stock photo,GRC study tour,Amsterdam Canal,,,https://barrfdn-prod.s3.amazonaws.com/image/1419/original.jpg,1419.jpg
1420,Girl in red hat standing,Education,United Way,,http://www.unitedway.org/,https://barrfdn-prod.s3.amazonaws.com/image/1420/original.jpg,1420.jpg
1421,DSNI cultural festival,arts,DSNI Cultural Festival,,http://www.dsni.org/,https://barrfdn-prod.s3.amazonaws.com/image/1421/original.jpg,1421.jpg
1422,DSNI cultural festival 2,arts,DSNI,,http://www.dsni.org/,https://barrfdn-prod.s3.amazonaws.com/image/1422/original.jpg,1422.jpg
1424,GRC Amy photo,climate,GRC,,,https://barrfdn-prod.s3.amazonaws.com/image/1424/original.jpg,1424.jpg
1425,GRC amy photo 2,climate,GRC,,,https://barrfdn-prod.s3.amazonaws.com/image/1425/original.jpg,1425.jpg
1426,College Bound Dorchester logo,education,College Bound Dorchester,,,https://barrfdn-prod.s3.amazonaws.com/image/1426/original.jpeg,1426.jpeg
1427,College Bound Dorchester grad,Education,College Bound Dorchester,,http://collegebounddorchester.org/,https://barrfdn-prod.s3.amazonaws.com/image/1427/original.jpg,1427.jpg
1428,College Bound Dorchester Mom and son,education,College Bound Dorchester,,http://collegebounddorchester.org/,https://barrfdn-prod.s3.amazonaws.com/image/1428/original.jpg,1428.jpg
1429,West End House Square Logo,Arts,West End House,,,https://barrfdn-prod.s3.amazonaws.com/image/1429/original.jpg,1429.jpg
1430,West End House Pie,art,West End House,,https://westendhouse.org/,https://barrfdn-prod.s3.amazonaws.com/image/1430/original.jpg,1430.jpg
1431,West End House Thanksgiving wishbone,Arts,West End House,,https://westendhouse.org/,https://barrfdn-prod.s3.amazonaws.com/image/1431/original.jpg,1431.jpg
1432,West End House Community Fair,arts,Neighbors celebrate outside at a block party.,Joseph Lee,https://westendhouse.org/,https://barrfdn-prod.s3.amazonaws.com/image/1432/original.jpg,1432.jpg
1433,Square Q+A,Education,"Graphic showing thought bubbles with ""Q"" and ""A"" in them. ",,,https://barrfdn-prod.s3.amazonaws.com/image/1433/original.jpg,1433.jpg
1434,Education RFP Timeline,Education,Timeline,,,https://barrfdn-prod.s3.amazonaws.com/image/1434/original.jpeg,1434.jpeg
1435,Education RFP Timeline 2,Education,Timeline,,,https://barrfdn-prod.s3.amazonaws.com/image/1435/original.jpg,1435.jpg
1436,Education RFP Timeline 3,Education,Timeline,,,https://barrfdn-prod.s3.amazonaws.com/image/1436/original.jpg,1436.jpg
1437,RFP Timeline 4,Education,Timeline,,,https://barrfdn-prod.s3.amazonaws.com/image/1437/original.jpg,1437.jpg
1438,Jim's 2016 end of year collage,,A Milestone Year,,,https://barrfdn-prod.s3.amazonaws.com/image/1438/original.jpg,1438.jpg
1439,2016 in review,,2016 in review,,,https://barrfdn-prod.s3.amazonaws.com/image/1439/original.jpg,1439.jpg
1440,2016 in review2,,A Milestone Year,,,https://barrfdn-prod.s3.amazonaws.com/image/1440/original.jpg,1440.jpg
1441,2016 in review3,,2016 in review3,,,https://barrfdn-prod.s3.amazonaws.com/image/1441/original.jpg,1441.jpg
1442,2016 in review 4,,2016 in review 4,,,https://barrfdn-prod.s3.amazonaws.com/image/1442/original.jpg,1442.jpg
1443,USA Artist Anna Helper,arts,Anna Helper,,,https://barrfdn-prod.s3.amazonaws.com/image/1443/original.jpg,1443.jpg
1444,Janet Echelman USA fellow,arts,Janet Echelman ,,,https://barrfdn-prod.s3.amazonaws.com/image/1444/original.jpg,1444.jpg
1445,Winfred Rembert Headshot,arts,Winfred Rembert,,,https://barrfdn-prod.s3.amazonaws.com/image/1445/original.jpg,1445.jpg
1446,Lauren Fensterstock USA Art Fellow,Arts,Lauren Fensterstock,,,https://barrfdn-prod.s3.amazonaws.com/image/1446/original.jpg,1446.jpg
1447,Steve Paxton USA Art Fellow,Arts,Steve Paxton,,,https://barrfdn-prod.s3.amazonaws.com/image/1447/original.jpg,1447.jpg
1448,Roberto Lugo USA Art Fellow,arts,Roberto Lugo,,,https://barrfdn-prod.s3.amazonaws.com/image/1448/original.jpg,1448.jpg
1451,Janet Echelman As If It Were Already Here,"
Janet Echelman As If It Were Already Here, arts",Janet Echelman As If It Were Already Here,Janet Echelman's As If It Were Already Here,https://www.bostonglobe.com/lifestyle/style/2015/05/03/giant-floating-sculpture-rises-over-greenway/qTN7FuASnkF2cUIeT87JvL/story.html,https://barrfdn-prod.s3.amazonaws.com/image/1451/original.jpg,1451.jpg
1452,Shaw Pong Lui and Sandeep Das Lecture Demonstration - Celebrity Series,arts,Shaw Pong Liu by Robert Torres,Robert Torres,http://celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1452/original.jpg,1452.jpg
1453,Celebrity Series Boston square logo,arts,Celebrity Series Boston,,,https://barrfdn-prod.s3.amazonaws.com/image/1453/original.jpg,1453.jpg
1454,Celebrity Series SHAW PONG LIU & SANDEEP DAS AT THE SALVATION ARMY KROC CENTER,Arts ,Celebrity Series,Robert Torres,http://celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1454/original.jpg,1454.jpg
1455,Celebrity Series kids not on stage,arts,Celebrity Series of Boston,Robert Torres,http://celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1455/original.jpg,1455.jpg
1456,Stave Sessions Celebrity Series ,arts,Celebrity Series of Boston,Robert Torres,http://celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1456/original.jpg,1456.jpg
1457,Dewey Square Mural Greenway,arts,WBUR,WBUR,http://www.rosekennedygreenway.org/,https://barrfdn-prod.s3.amazonaws.com/image/1457/original.jpg,1457.jpg
1458,MA Nonprofit Network ,cross program initiatives ,MA Nonprofit Network,,http://massnonprofitnet.org/,https://barrfdn-prod.s3.amazonaws.com/image/1458/original.jpg,1458.jpg
1460,Phoenix charter academy square logo,Education,Phoenix Charter Academy,,,https://barrfdn-prod.s3.amazonaws.com/image/1460/original.jpg,1460.jpg
1461,Phoenix Charter academy students at desks,Education,Phoenix Charter Academy,,http://phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1461/original.jpg,1461.jpg
1462,Mass After school Partnership Science,Education,Mass Afterschool Partnership,,http://www.massafterschool.org/,https://barrfdn-prod.s3.amazonaws.com/image/1462/original.jpg,1462.jpg
1464,Dorchester grad with son 2,Education,College Bound Dorchester,,http://collegebounddorchester.org/,https://barrfdn-prod.s3.amazonaws.com/image/1464/original.jpg,1464.jpg
1465,College Bound Dorchester three female grads,Education,College Bound Dorchester,,http://collegebounddorchester.org/,https://barrfdn-prod.s3.amazonaws.com/image/1465/original.jpg,1465.jpg
1467,Mariella and Mary in europe,,Mariella and Mary,,,https://barrfdn-prod.s3.amazonaws.com/image/1467/original.jpeg,1467.jpeg
1468,Mariella and Jim biking in europe ,,climate,,,https://barrfdn-prod.s3.amazonaws.com/image/1468/original.jpeg,1468.jpeg
1469,New Year's Fireworks Matt Conti,,Barr Foundation Highlights from 2016,Matt Conti,,https://barrfdn-prod.s3.amazonaws.com/image/1469/original.jpg,1469.jpg
1471,Climate Ready Boston action  map,"resiliency, sea level rise",Climate Ready Boston,,https://www.boston.gov/environment-and-energy/climate-ready-boston,https://barrfdn-prod.s3.amazonaws.com/image/1471/original.jpg,1471.jpg
1472,Climate Ready Boston Layers,,Climate Ready Boston,,,https://barrfdn-prod.s3.amazonaws.com/image/1472/original.jpg,1472.jpg
1473,Climate Ready Boston Recommended Roadmap,,Climate Ready Boston,,,https://barrfdn-prod.s3.amazonaws.com/image/1473/original.jpg,1473.jpg
1474,Climate Ready Boston Recommended Roadmap2,climate ready boston ,Recommended Roadmap,,,https://barrfdn-prod.s3.amazonaws.com/image/1474/original.jpg,1474.jpg
1475,Roger with Brick background,Roger,Roger Nozaki,,,https://barrfdn-prod.s3.amazonaws.com/image/1475/original.jpg,1475.jpg
1476,Student at Phoenix school,education ,Phoenix Charter Academy ,,http://phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1476/original.jpg,1476.jpg
1477,Phoenix Charter Academy student reading,Education ,Phoenix Charter Academy ,,http://phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1477/original.jpg,1477.jpg
1478,Phoenix Charter Academy student reading yellow book,Education ,Phoenix Charter Academy ,,http://phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1478/original.jpg,1478.jpg
1479,Phoenix Charter Academy female student,Education,Phoenix Charter Academy ,,http://phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1479/original.jpg,1479.jpg
1480,participatory boston mural  ,Arts,"Matt Conti, mural",Matt Conti,,https://barrfdn-prod.s3.amazonaws.com/image/1480/original.jpg,1480.jpg
1481,Go Boston Visioning Lab Legos,"general, mobility",Go Boston 2030 visioning lab,,http://goboston2030.org/en/,https://barrfdn-prod.s3.amazonaws.com/image/1481/original.jpg,1481.jpg
1482,Go Boston visioning lab drawing board,"mobility, drawing board",Go Boston 2030,,http://goboston2030.org/en/,https://barrfdn-prod.s3.amazonaws.com/image/1482/original.jpg,1482.jpg
1483,Roger white headshot,Staff,Roger Nozaki,,,https://barrfdn-prod.s3.amazonaws.com/image/1483/original.jpg,1483.jpg
1484,Modernizing Mobility,,Modernizing Mobility,,,https://barrfdn-prod.s3.amazonaws.com/image/1484/original.png,1484.png
1485,Modernizing Mobility2,,Modernizing Mobility,,,https://barrfdn-prod.s3.amazonaws.com/image/1485/original.jpg,1485.jpg
1486,Boston Globe Bus,Buses,Boston Buses,Aram Boghosian,,https://barrfdn-prod.s3.amazonaws.com/image/1486/original.jpg,1486.jpg
1487,MBTA 7 bus,Bus,Boston Bus Commonwealth Mag,,http://commonwealthmagazine.org/transportation/buses-are-whats-next-in-transportation/,https://barrfdn-prod.s3.amazonaws.com/image/1487/original.jpg,1487.jpg
1488,Commonwealth Mag square logo,,Commonwealth Magazine,,,https://barrfdn-prod.s3.amazonaws.com/image/1488/original.jpg,1488.jpg
1489,Match Education Speaker,edu,Match Education,,http://www.matchbeyond.org/,https://barrfdn-prod.s3.amazonaws.com/image/1489/original.jpg,1489.jpg
1490,Match Education Speaker 2,edu,Match Education,,http://www.matchbeyond.org/,https://barrfdn-prod.s3.amazonaws.com/image/1490/original.jpg,1490.jpg
1491,Jim Canales at 2016 AFTA,arts,Jim Canales at AFTA,,,https://barrfdn-prod.s3.amazonaws.com/image/1491/original.jpg,1491.jpg
1492,hopscotch crosswalk,https://www.flickr.com/photos/grahamhisskoul/11483629754/in/faves-28471164@N06/,Hopscotch Crosswalk,Graham Coreil-Allen,,https://barrfdn-prod.s3.amazonaws.com/image/1492/original.jpg,1492.jpg
1493,Painting the set at the Huntington,arts,Huntington Doll House,,http://www.huntingtontheatre.org/,https://barrfdn-prod.s3.amazonaws.com/image/1493/original.jpg,1493.jpg
1494,Building the set Huntington ,arts,Huntington Theatre,,http://www.huntingtontheatre.org/,https://barrfdn-prod.s3.amazonaws.com/image/1494/original.jpg,1494.jpg
1495,Painting Huntington Set,arts,Huntington Theatre,,http://www.huntingtontheatre.org/,https://barrfdn-prod.s3.amazonaws.com/image/1495/original.jpg,1495.jpg
1496,People biking at night Boston Creates,"Biking, Mobility",Leo March,Leo March,,https://barrfdn-prod.s3.amazonaws.com/image/1496/original.jpg,1496.jpg
1497,Boston Creates watermelon contest,"Boston Creates, arts",Leo March,Leo March,http://www.bostoncreates.org/,https://barrfdn-prod.s3.amazonaws.com/image/1497/original.jpg,1497.jpg
1498,Boston Creates photo printing,arts,"Boston Creates, Leo March",Leo March,http://www.bostoncreates.org/,https://barrfdn-prod.s3.amazonaws.com/image/1498/original.jpg,1498.jpg
1499,Rev Hammond headshot,,Rev. Hammond,,,https://barrfdn-prod.s3.amazonaws.com/image/1499/original.jpg,1499.jpg
1500,Lisa Wong Headshot,,Dr. Lisa Wong,,,https://barrfdn-prod.s3.amazonaws.com/image/1500/original.jpg,1500.jpg
1501,Justin Kang headshot,,Justin Kang,,,https://barrfdn-prod.s3.amazonaws.com/image/1501/original.jpg,1501.jpg
1502,Glasspockets Transparency Challenge,CPI,Glasspockets Transparency Challenge,,,https://barrfdn-prod.s3.amazonaws.com/image/1502/original.jpg,1502.jpg
1504,North End Columbus Park,North end,Columbus Park,David Ryan,,https://barrfdn-prod.s3.amazonaws.com/image/1504/original.jpg,1504.jpg
1505,Diane Doucette  ,"climate, clean energy",Diane Doucette   ,,,https://barrfdn-prod.s3.amazonaws.com/image/1505/original.jpg,1505.jpg
1506,Chambers for Innovation Main Street,climate,Chambers for Innovation Main Street,,,https://barrfdn-prod.s3.amazonaws.com/image/1506/original.jpeg,1506.jpeg
1507,Chambers for Innovation square logo,climate,Chambers for Innovation,,,https://barrfdn-prod.s3.amazonaws.com/image/1507/original.jpg,1507.jpg
1508,Chambers for Innovation 32 chambers,Climate,Chambers for Innovation and Clean Energy,,,https://barrfdn-prod.s3.amazonaws.com/image/1508/original.jpg,1508.jpg
1509,Chambers for Innovation car,"climate, clean energy",Chambers for Innovation,,,https://barrfdn-prod.s3.amazonaws.com/image/1509/original.jpg,1509.jpg
1510,Solar for Chambers Blog,clean energy,Solar,,,https://barrfdn-prod.s3.amazonaws.com/image/1510/original.jpg,1510.jpg
1511,Salem Chamber of Commerce,Climate,Salem Chamber of Commerce,,,https://barrfdn-prod.s3.amazonaws.com/image/1511/original.jpg,1511.jpg
1512,Chambers for Innovation CT,,Chambers for Innovation,,http://www.chambersforinnovation.com/,https://barrfdn-prod.s3.amazonaws.com/image/1512/original.jpg,1512.jpg
1513,Play Me Piano in Boston Skyline Celebrity Series,"piano, arts",Celebrity Series Boston,Robert Torres,http://celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1513/original.jpg,1513.jpg
1514,Alvin Ailey Dance Studio kids performing theater celebrity series,arts,Celebrity Series of Boston,Robert Torres,http://celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1514/original.jpg,1514.jpg
1515,MassCEC,clean energy,MassCEC logo,,,https://barrfdn-prod.s3.amazonaws.com/image/1515/original.jpg,1515.jpg
1516,MassCEC clean energy jobs,clean energy,Man in a workshop making a solar panel. ,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1516/original.jpg,1516.jpg
1517,Mass CEC state graph,clean energy,Mass CEC,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1517/original.jpg,1517.jpg
1518,MACEC State Jobs,clean energy,MA CEC,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1518/original.jpg,1518.jpg
1519,Mass Clean energy Jobs2,clean energy,Mass CEC,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1519/original.jpg,1519.jpg
1520,Clean Energy Employment,clean energy,Clean Energy Employment by Technology,,,https://barrfdn-prod.s3.amazonaws.com/image/1520/original.jpg,1520.jpg
1521,Clean Energy Employment,clean energy,Clean Energy Employment by Technology,,,https://barrfdn-prod.s3.amazonaws.com/image/1521/original.jpg,1521.jpg
1522,Kevin Doyle Headshot,clean energy ,Kevin Doyle,,,https://barrfdn-prod.s3.amazonaws.com/image/1522/original.jpg,1522.jpg
1523,Clean Energy Jobs Growth,clean energy,Mass CEC,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1523/original.jpg,1523.jpg
1524,clean energy jobs growth 2,clean energy,MassCEC,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1524/original.jpg,1524.jpg
1525,clean energy job growth 3,clean energy,Bar chart showing clean energy employment growth from 2010-2016.,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1525/original.jpg,1525.jpg
1526,Phil Jordan headshot,,Phil Jordan,,,https://barrfdn-prod.s3.amazonaws.com/image/1526/original.jpg,1526.jpg
1527,CE job growth in MA,clean energy,CE job growth in MA,,http://www.masscec.com/,https://barrfdn-prod.s3.amazonaws.com/image/1527/original.jpg,1527.jpg
1528,Clean Energy Jobs Campagin,,Clean Energy Jobs Campagin,,,https://barrfdn-prod.s3.amazonaws.com/image/1528/original.jpg,1528.jpg
1529,Clean Energy,clean energy,Clean Energy,NECEC,,https://barrfdn-prod.s3.amazonaws.com/image/1529/original.jpg,1529.jpg
1530,Huntington Theater Nile Scott man looking at inspiration board,arts,Huntington Theater,Nile Scott,http://www.huntingtontheatre.org/,https://barrfdn-prod.s3.amazonaws.com/image/1530/original.jpg,1530.jpg
1531,DSNI Cultural festival break dancing,arts,"DSNI, Cultural Festival",Mark Fusco,http://www.dsni.org/,https://barrfdn-prod.s3.amazonaws.com/image/1531/original.jpg,1531.jpg
1532,Wind renewable energy ,clean energy,Chambers for Innovation and Clean Energy,,http://www.chambersforinnovation.com/,https://barrfdn-prod.s3.amazonaws.com/image/1532/original.jpg,1532.jpg
1533,Solar Panels in MA,clean energy,Solar Panels in Massachusetts,Joanne Rathe,,https://barrfdn-prod.s3.amazonaws.com/image/1533/original.jpg,1533.jpg
1534,BRT Station Design Contest,BosBRT,BRT Station Design Contest,,,https://barrfdn-prod.s3.amazonaws.com/image/1534/original.jpg,1534.jpg
1537,Boston Harbor Now Veterans Cruise,Climate,Boston Harbor Now,,http://www.bostonharbornow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1537/original.jpg,1537.jpg
1538,Boston Harbor Now King Tide,climate,"Boston Harbor Now, Barr Foundation",,http://www.bostonharbornow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1538/original.jpg,1538.jpg
1539,Boston harbor Now Harbor Walk,climate,"Boston Harbor Now, Barr Foundation",,http://www.bostonharbornow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1539/original.jpg,1539.jpg
1540,Boston Harbor Now Square logo,,Boston Harbor Now,,,https://barrfdn-prod.s3.amazonaws.com/image/1540/original.jpg,1540.jpg
1541,Boston harbor now veterans cruise fullscreen,climate,"Boston Harbor Now, Barr Foundation",,http://www.bostonharbornow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1541/original.jpg,1541.jpg
1542,Individuals on Train ,mobility,"t4MA, mbta, barr foundation",,http://www.t4ma.org/,https://barrfdn-prod.s3.amazonaws.com/image/1542/original.jpg,1542.jpg
1543,t4ma Harvard,,t4ma,,http://www.t4ma.org/,https://barrfdn-prod.s3.amazonaws.com/image/1543/original.jpg,1543.jpg
1544,Individuals on train t4ma 2,mobility,"t4MA, mbta, barr foundation",,http://www.t4ma.org/,https://barrfdn-prod.s3.amazonaws.com/image/1544/original.jpg,1544.jpg
1545,Springpoint Video,education,Springpoint,,http://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/1545/original.jpg,1545.jpg
1546,Springpoint Horizontal logo,education,Springpoint,,,https://barrfdn-prod.s3.amazonaws.com/image/1546/original.jpg,1546.jpg
1547,JoEllen Lynch headshot,,JoEllen Lynch,,,https://barrfdn-prod.s3.amazonaws.com/image/1547/original.jpg,1547.jpg
1548,Springpoint kids in hallway,education,Springpoint,,http://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/1548/original.jpg,1548.jpg
1549,ITDP horizontal logo,mobility,ITDP,,,https://barrfdn-prod.s3.amazonaws.com/image/1549/original.jpg,1549.jpg
1550,ITDP square logo,mobility,ITDP,,,https://barrfdn-prod.s3.amazonaws.com/image/1550/original.jpg,1550.jpg
1551,ITDP station 1,mobility,BRT Bus Station,,https://www.itdp.org/,https://barrfdn-prod.s3.amazonaws.com/image/1551/original.jpg,1551.jpg
1552,ITDP Station Design 2,mobility,ITDP station design,,https://www.itdp.org/,https://barrfdn-prod.s3.amazonaws.com/image/1552/original.jpg,1552.jpg
1553,ITDP station design 3,mobility,BRT Station design,,https://www.itdp.org/,https://barrfdn-prod.s3.amazonaws.com/image/1553/original.jpg,1553.jpg
