id,title,keywords,alt_text,attribution,attribution_url,url,filename
3744,[MOB] livable streets photo of bikers ,,[MOB] livable streets photo of bikers ,,Liana Genito,https://barrfdn-prod.s3.amazonaws.com/image/3744/original.jpg,3744.jpg
3745,[AC] live street gathering (PCF photos) ,,[AC] live street gathering (PCF photos) ,Carla Mirabal Rodriguez,https://www.apollinairetheatre.com/teatrochelsea/teatrochelsea.php,https://barrfdn-prod.s3.amazonaws.com/image/3745/original.jpg,3745.jpg
3778,[MOB] person getting onto bus,,[MOB] person getting onto bus,,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/3778/original.jpg,3778.jpg
3779,[GP] Fair Transit Mass Inc Poll 01,,[GP] Fair Transit Mass Inc Poll 01,,,https://barrfdn-prod.s3.amazonaws.com/image/3779/original.png,3779.png
3780,[GP] Fair Transit Mass Inc Poll 02,,[GP] Fair Transit Mass Inc Poll 02,,,https://barrfdn-prod.s3.amazonaws.com/image/3780/original.png,3780.png
3781,[EDU] Springpoint educator teaching in classroom,,[EDU] Springpoint educator teaching in classroom,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3781/original.jpg,3781.jpg
3782,[EDU][GP] Springpoint fellowship overview,,[EDU][GP] Springpoint fellowship overview,,,https://barrfdn-prod.s3.amazonaws.com/image/3782/original.png,3782.png
3783,[EDU][GP] springpoint fellowship director quote,,[EDU][GP] springpoint fellowship director quote,,,https://barrfdn-prod.s3.amazonaws.com/image/3783/original.png,3783.png
3784,[EDU] springpoint student in a clasroom,,[EDU] springpoint student in a clasroom,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3784/original.jpg,3784.jpg
3785,[EDU] springpoint students learning at desks,,[EDU] springpoint students learning at desks,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3785/original.jpg,3785.jpg
3786,[EDU] springpoint counseling student,,[EDU] springpoint counseling student,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3786/original.jpg,3786.jpg
3787,[EDU] springpoint teacher helping student ,,[EDU] springpoint teacher helping student ,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3787/original.jpg,3787.jpg
3788,[EDU] springpoint student raising hand,,[EDU] springpoint student raising hand,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3788/original.jpg,3788.jpg
3789,[EDU] springpoint teach assisting student,,[EDU] springpoint teach assisting student,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3789/original.jpg,3789.jpg
3790,[EDU][GP] springpoint fellowship overview,,[EDU][GP] springpoint fellowship overview,,,https://barrfdn-prod.s3.amazonaws.com/image/3790/original.png,3790.png
3791,[EDU][GP] springpoint TLM twitter post 01,,[EDU][GP] springpoint TLM twitter post 01,,,https://barrfdn-prod.s3.amazonaws.com/image/3791/original.png,3791.png
3792,[EDU] Springpoint teacher with student,,[EDU] Springpoint teacher with student,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3792/original.jpg,3792.jpg
3825,"[CL] jobs, justice, climate photo",,"people gathered together holding a sign that says ""jobs, justice, climate"" through a city alleyway.",,https://www.betterfutureproject.org/,https://barrfdn-prod.s3.amazonaws.com/image/3825/original.jpg,3825.jpg
3826,[ARTS] Filling the Well graphic,,[ARTS] Filling the Well graphic,,,https://barrfdn-prod.s3.amazonaws.com/image/3826/original.png,3826.png
3827,[ARTS] Torrie Allen headshot,,[ARTS] Torrie Allen headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3827/original.jpg,3827.jpg
3828,[GP]filling the well square,,filling the well square,,,https://barrfdn-prod.s3.amazonaws.com/image/3828/original.jpg,3828.jpg
3829,[AC] BIPOC speaker with audience,,BIPOC speaker with audience,Erin Long,https://communityfoundation.org/,https://barrfdn-prod.s3.amazonaws.com/image/3829/original.jpg,3829.jpg
3830,[AC] BIPOC speaker with audience(02),,BIPOC speaker with audience,,[AC] BIPOC speaker with audience(02),https://barrfdn-prod.s3.amazonaws.com/image/3830/original.jpg,3830.jpg
3851,[GP] SLCC01,,[GP] SLCC01,,,https://barrfdn-prod.s3.amazonaws.com/image/3851/original.png,3851.png
3852,[GP] SLCC02,,Focus on Metro Boston,,,https://barrfdn-prod.s3.amazonaws.com/image/3852/original.png,3852.png
3853,[GP] SLCC03,,Focus on Cape and Islands,,,https://barrfdn-prod.s3.amazonaws.com/image/3853/original.png,3853.png
3854,[GP] SLCC04,,Focus on BIPOC Greater Boston,,,https://barrfdn-prod.s3.amazonaws.com/image/3854/original.png,3854.png
3855,[GP] SLCC05,,Focus on South Coast and South Shore,,,https://barrfdn-prod.s3.amazonaws.com/image/3855/original.png,3855.png
3856,[GP] SLCC06,,Focus on Worcester,,,https://barrfdn-prod.s3.amazonaws.com/image/3856/original.png,3856.png
3857,[GP] SLCC07,,Focus on North Shore,,,https://barrfdn-prod.s3.amazonaws.com/image/3857/original.png,3857.png
3858,[GP] SLCC08,,Focus on Northeast,,,https://barrfdn-prod.s3.amazonaws.com/image/3858/original.png,3858.png
3859,[GP] SLCC09,,Focus on Western MA,,,https://barrfdn-prod.s3.amazonaws.com/image/3859/original.png,3859.png
3860,[GP] SLCC10,,Focus on Berkshires,,,https://barrfdn-prod.s3.amazonaws.com/image/3860/original.png,3860.png
3861,Jen Benoit Bryan headshot,,Jen Benoit Bryan headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3861/original.jpg,3861.jpg
3862,[GP] YIR Blog Header 3x,,[GP] YIR Blog Header 3x,,,https://barrfdn-prod.s3.amazonaws.com/image/3862/original.png,3862.png
3863,[GP] Reimagine Tomorrow GIF,,[GP] Reimagine Tomorrow GIF,,,https://barrfdn-prod.s3.amazonaws.com/image/3863/original.gif,3863.gif
3866,[GP] Barr Pandemic Hires Blog Square,,Barr staff who participated in the blog conversation about starting at Barr during the pandemic. ,,,https://barrfdn-prod.s3.amazonaws.com/image/3866/original.png,3866.png
3867,[GP] Barr Pandemic Hires Blog Banner,,Photo of all Barr staff that participated in the blog conversation about starting at Barr through the pandemic. ,,,https://barrfdn-prod.s3.amazonaws.com/image/3867/original.png,3867.png
3868,[SE] INP seminar guest,,A person seated at a seminar observing from The Institute for Nonprofit Practice. ,,https://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/3868/original.jpg,3868.jpg
3869,[GP] Barr Seeks Grants Management Cover,,[SE] INP seminar guest (blog post crop),,https://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/3869/original.png,3869.png
3870,[GP] Barr Seeks PO + SPO cover,,Barr announces new position opening for a Senior Program Officer and Program Officer,,,https://barrfdn-prod.s3.amazonaws.com/image/3870/original.png,3870.png
3872,[EDU] Springpoint teacher strategy planning,,[EDU] Springpoint teacher strategy planning,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3872/original.jpg,3872.jpg
3873,[GP] Barr Seeks PO + SPO cover (small),,[GP] Barr Seeks PO + SPO cover (small),,,https://barrfdn-prod.s3.amazonaws.com/image/3873/original.png,3873.png
3874,[GP] Barr Seeks Grants Management Cover (small),,[GP] Barr Seeks Grants Management Cover (small),,,https://barrfdn-prod.s3.amazonaws.com/image/3874/original.png,3874.png
3875,Idalia Fernadez Headshot,,Idalia Fernadez Headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3875/original.jpeg,3875.jpeg
3876,Lori Bartczak Headshot,,Lori Bartczak Headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3876/original.jpg,3876.jpg
3877,[SE] Inspiring BIPOC Speaker ,,[SE] Inspiring BIPOC Speaker ,,https://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/3877/original.jpg,3877.jpg
3878,[EDU] Students Walking in Hall,,[EDU] Students Walking in Hall,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3878/original.jpg,3878.jpg
3879,southcoast community foundation logo,,southcoast community foundation logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3879/original.png,3879.png
3880,southcoast square logo,,southcoast square logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3880/original.jpeg,3880.jpeg
3881,[GP] Barr Pandemic Hires Blog (SC),,Barr staff who participated in the blog conversation about starting at Barr during the pandemic.,,,https://barrfdn-prod.s3.amazonaws.com/image/3881/original.png,3881.png
3915,[GP] Barr Pandemic Hires Blog Banner (02),,Photo of all Barr staff that participated in the blog conversation about starting at Barr through the pandemic. ,,,https://barrfdn-prod.s3.amazonaws.com/image/3915/original.png,3915.png
3919,Deanna Moran headshot,,Deanna Moran headshot,,https://www.clf.org/about/our-team/deanna-moran/,https://barrfdn-prod.s3.amazonaws.com/image/3919/original.png,3919.png
3920,Cityline Waterfront View - Leo March Waterfront Project,,Leonardo March's cityline waterfront view,Leonardo March,,https://barrfdn-prod.s3.amazonaws.com/image/3920/original.jpg,3920.jpg
3921,"[AC] People's Kitchen Collective ""To the Streets""",,"[AC] People's Kitchen Collective ""To the Streets""",Brooke Anderson,https://www.americansforthearts.org/,https://barrfdn-prod.s3.amazonaws.com/image/3921/original.jpg,3921.jpg
3923,[AC] BTCF - LeLand Gantt 3,arts,The Mahaiwe Performing Arts Center “Rhapsody in Black”; a community conversation to explore how performing arts can advance ongoing discussions of racial justice. (Photo courtesy the Mahaiwe Performing Arts Center),LeLand Gantt,https://mahaiwe.org/,https://barrfdn-prod.s3.amazonaws.com/image/3923/original.jpg,3923.jpg
3924,[EDU] Springfield Graduates,,Springfield graduates celebrating their graduation,,,https://barrfdn-prod.s3.amazonaws.com/image/3924/original.jpg,3924.jpg
3925,[EDU] Nowell parent with child,,A parent holding their child at graduation,,,https://barrfdn-prod.s3.amazonaws.com/image/3925/original.png,3925.png
3926,[EDU] Experiment teaching in education,,An instructor teaching students an experimentation with test tubes,,,https://barrfdn-prod.s3.amazonaws.com/image/3926/original.jpg,3926.jpg
3927,[EDU] CRPE Teaching Conference,,[EDU] CRPE Teaching Conference,,,https://barrfdn-prod.s3.amazonaws.com/image/3927/original.jpg,3927.jpg
3928,[EDU] Springpoint teacher helping student on computer,,[EDU] Springpoint teacher helping student on computer,,,https://barrfdn-prod.s3.amazonaws.com/image/3928/original.jpg,3928.jpg
3929,[EDU] Springpoint teacher and student ,,[EDU] Springpoint teacher and student ,,,https://barrfdn-prod.s3.amazonaws.com/image/3929/original.jpg,3929.jpg
3930,[EDU] ENE Resource Eval Cover,,[EDU] ENE Resource Eval Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3930/original.jpg,3930.jpg
3931,[EDU] Student panel session,,[EDU] Student panel session,,,https://barrfdn-prod.s3.amazonaws.com/image/3931/original.jpg,3931.jpg
3932,mahaiwe logo,,mahaiwe logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3932/original.png,3932.png
3933,mahaiwe M logo,,"A blue letter ""M""",,,https://barrfdn-prod.s3.amazonaws.com/image/3933/original.jpeg,3933.jpeg
3934,[AC] agriculture essex county community foundation,arts,young people paint on a brick wall,Backyard Growers,https://www.eccf.org/,https://barrfdn-prod.s3.amazonaws.com/image/3934/original.png,3934.png
3935,[GP] Creative Commonwealth map updated 2022,,A map of creative commonwealth grantees,,,https://barrfdn-prod.s3.amazonaws.com/image/3935/original.jpg,3935.jpg
3936,100 talent compact,,100 talent compact,,,https://barrfdn-prod.s3.amazonaws.com/image/3936/original.jpeg,3936.jpeg
3937,Womens Talent Compact Badge,,Womens Talent Compact Badge,,,https://barrfdn-prod.s3.amazonaws.com/image/3937/original.png,3937.png
3938,Womens Compact 100,,Womens Compact 100,,,https://barrfdn-prod.s3.amazonaws.com/image/3938/original.png,3938.png
3939,[GP] Peter Lonelle Walker Convening Cover,,[GP] Peter Lonelle Walker Convening Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3939/original.png,3939.png
3940,[GP] Margaret Keller Convening Cover,,[GP] Margaret Keller Convening Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3940/original.png,3940.png
3941,[GP] Thasia Giles Convening Cover,,[GP] Thasia Giles Convening Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3941/original.png,3941.png
3942,[GP] Margo Saulnier Convening Cover,,[GP] Margo Saulnier Convening Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3942/original.png,3942.png
3943,[GP] Carlos Uriona Convening Cover ,,[GP] Carlos Uriona Convening Cover ,,,https://barrfdn-prod.s3.amazonaws.com/image/3943/original.png,3943.png
3944,[GP] Gwendolyn VanSant Convening Cover,,[GP] Gwendolyn VanSant Convening Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3944/original.png,3944.png
3945,[GP] Eileen McCaffery and Vanessa Ford Convening Cover ,,[GP] Eileen McCaffery and Vanessa Ford Convening Cover ,,,https://barrfdn-prod.s3.amazonaws.com/image/3945/original.png,3945.png
3946,[GP] Jared Fine Convening Cover,,[GP] Jared Fine Convening Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3946/original.png,3946.png
3947,Talent Compact Badge,,Talent Compact Badge,,,https://barrfdn-prod.s3.amazonaws.com/image/3947/original.jpeg,3947.jpeg
3948,Gender Wage Gap,,Gender Wage Gap,,,https://barrfdn-prod.s3.amazonaws.com/image/3948/original.jpeg,3948.jpeg
3949,Ben Klompus Headshot,,Photo of Dr. Ben Klompus; managing director at Relay Graduate School of Education,,,https://barrfdn-prod.s3.amazonaws.com/image/3949/original.jpg,3949.jpg
3950,[EDU] CLE Spring Convening Speaker ,,A masked speaker speaking to a room full of people at a spring convening. ,Paul Schnaittacher,https://photogman.smugmug.com/,https://barrfdn-prod.s3.amazonaws.com/image/3950/original.jpg,3950.jpg
3951,[EDU] CLE Spring Convening Students & Teachers,,CLE Spring Convening students & leader discussing,Paul Schnaittacher,https://photogman.smugmug.com/,https://barrfdn-prod.s3.amazonaws.com/image/3951/original.jpg,3951.jpg
3952,[AC] BTCF - Arts Build Community grantee IS183,,[AC] BTCF - Arts Build Community grantee IS183,John Dolan,https://www.berkshiretaconic.org/,https://barrfdn-prod.s3.amazonaws.com/image/3952/original.jpg,3952.jpg
3953,[AC] AAPI Nepal Fashion Show ,,Asian festival in 2018 for the Nepal fashion show with women elaborately decorated in bindis and saris.,,http://www.seacma.org/,https://barrfdn-prod.s3.amazonaws.com/image/3953/original.jpg,3953.jpg
3954,[SE] BIPOC speaker on the mic ,,BIPOC speaker on the mic,Don Belsole,https://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/3954/original.jpg,3954.jpg
3955,[EDU] PCA BIPOC Students Smiling ,,BIPOC students smiling,Genevieve de Manio,https://www.phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/3955/original.jpg,3955.jpg
3956,[AC] Beyond Walls Mural with People,,[AC] Beyond Walls Mural with People,,https://beyondwalls.org/,https://barrfdn-prod.s3.amazonaws.com/image/3956/original.jpg,3956.jpg
3957,[AC] Beyond Walls Mural with People 02,,Beyond Walls Mural with People,,https://beyondwalls.org/,https://barrfdn-prod.s3.amazonaws.com/image/3957/original.jpg,3957.jpg
3958,Racial Equity Image - BLM Protest,,"Ife Franklin raises her first during a protest in the Jamaica Plain neighborhood on June 04, 2020 in Boston, Massachusetts.",Maddie Meyer,https://www.maddiemeyerphoto.com/index/G0000pEkPJo1Qd0I,https://barrfdn-prod.s3.amazonaws.com/image/3958/original.jpg,3958.jpg
3959,[CL] Mobility Amesbury Traffic Calming ,,[CL] Mobility Amesbury Traffic Calming ,Wendy Bush,https://www.facebook.com/pages/category/Photographer/Wendy-Bush-Photography-101006112133325/,https://barrfdn-prod.s3.amazonaws.com/image/3959/original.jpg,3959.jpg
3960,[EDU] Springpoint BIPOC teacher assisting,,Springpoint BIPOC teacher assisting,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/3960/original.jpg,3960.jpg
3961,Boston Waterfront Partners Logo,,Boston Waterfront Partners Logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3961/original.png,3961.png
3962,Boston Waterfont Partners - Skyline Image,,Boston Waterfont Partners - Skyline Image,,https://bostonwaterfrontpartners.org/,https://barrfdn-prod.s3.amazonaws.com/image/3962/original.jpg,3962.jpg
3963,Solomon Foundation Logo,,Solomon Foundation Logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3963/original.png,3963.png
3964,[MOB] Woman Walking with Child,,[MOB] Woman Walking with Child,,https://thesolomonfoundation.org/,https://barrfdn-prod.s3.amazonaws.com/image/3964/original.jpg,3964.jpg
3965,[CL] Mothers Organizing in Clean Energy ,,[CL] Mothers Organizing in Clean Energy ,,https://www.mothersoutfront.org/,https://barrfdn-prod.s3.amazonaws.com/image/3965/original.jpg,3965.jpg
3966,[AC] Connie Most with Art ,,"Woman sitting in a wheelchair in front of a wall of artwork, smiling",Christina Lane,https://cataarts.org/,https://barrfdn-prod.s3.amazonaws.com/image/3966/original.jpg,3966.jpg
3967,[AC] Ballerinas Dancing,,[AC] Ballerinas Dancing,Steve Sulweski,https://bcnc.net/pao,https://barrfdn-prod.s3.amazonaws.com/image/3967/original.jpg,3967.jpg
3968,BCNC Logo (Symbol),,BCNC Logo (Symbol),,,https://barrfdn-prod.s3.amazonaws.com/image/3968/original.png,3968.png
3969,BCNC Logo (Full),,BCNC Logo (Full),,,https://barrfdn-prod.s3.amazonaws.com/image/3969/original.png,3969.png
3970,doneeca thurston video screenshot,,doneeca thurston video screenshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3970/original.png,3970.png
3971,bora cctt video screenshot,,bora cctt video screenshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3971/original.png,3971.png
3972,"Carlos Uriona, Double Edge Theatre",,"Carlos Uriona, Double Edge Theatre",,,https://barrfdn-prod.s3.amazonaws.com/image/3972/original.png,3972.png
3973,"Eileen McCaffery and Vanessa Ford, Community Music School of Springfield",,"Eileen McCaffery and Vanessa Ford, Community Music School of Springfield",,,https://barrfdn-prod.s3.amazonaws.com/image/3973/original.png,3973.png
3974,"Gwendolyn VanSant, BRIDGE (Berkshire Resources for Integration of Diverse Groups through Education)",,"Gwendolyn VanSant, BRIDGE (Berkshire Resources for Integration of Diverse Groups through Education)",,,https://barrfdn-prod.s3.amazonaws.com/image/3974/original.png,3974.png
3975,"Jared Fine, Jacob’s Pillow",,"Jared Fine, Jacob’s Pillow",,,https://barrfdn-prod.s3.amazonaws.com/image/3975/original.png,3975.png
3976,"Margaret Keller, CATA",,"Margaret Keller, CATA",,,https://barrfdn-prod.s3.amazonaws.com/image/3976/original.png,3976.png
3977,"Margo Saulnier, New Bedford Creative",,"Margo Saulnier, New Bedford Creative",,,https://barrfdn-prod.s3.amazonaws.com/image/3977/original.png,3977.png
3978,Peter Lonelle Walker 3rd Eye Youth Empowerment,,Peter Lonelle Walker 3rd Eye Youth Empowerment,,,https://barrfdn-prod.s3.amazonaws.com/image/3978/original.png,3978.png
3979,(1) Peter Lonelle Walker 3rd Eye Youth Empowerment,,Peter Lonelle Walker 3rd Eye Youth Empowerment,,,https://barrfdn-prod.s3.amazonaws.com/image/3979/original.png,3979.png
3980,Thasia Giles Jacobs Pillow,,Thasia Giles Jacobs Pillow,,,https://barrfdn-prod.s3.amazonaws.com/image/3980/original.png,3980.png
3981,[CL] BFP Protesters At The Front Lines,,[CL] BFP Protesters At The Front Lines,,https://www.betterfutureproject.org/,https://barrfdn-prod.s3.amazonaws.com/image/3981/original.jpg,3981.jpg
3982,Najah Q&A Blog Cover,,Najah Q&A Blog Cover,,,https://barrfdn-prod.s3.amazonaws.com/image/3982/original.png,3982.png
3983,Najah Q&A (01),,Q: What led you to working in Mobility?,,,https://barrfdn-prod.s3.amazonaws.com/image/3983/original.png,3983.png
3984,Najah Q&A (02),,"Q: Before your role at Barr, you were the Communications Manager for Cambridge’s Traffic, Parking, and Transportation Department. What lessons can you carry over from that role to being a Program Officer?",,,https://barrfdn-prod.s3.amazonaws.com/image/3984/original.png,3984.png
3985,Najah Q&A (03),,Q: In your first Barr blog you reflected on why comprehensive solutions to transit fare policies must shift burdens away from people and onto systems. How does this relate to the larger Climate movement?,,https://www.barrfoundation.org/blog/fair-transit-fares-for-an-equitable-and-climate-friendly-future,https://barrfdn-prod.s3.amazonaws.com/image/3985/original.png,3985.png
3986,Najah Q&A (04),,"Q: As part of the Climate team’s continued work in Racial Equity, you led on creating changes to the Climate inquiry process. What other changes do you look forward to implementing and supporting in the Program’s work?",,,https://barrfdn-prod.s3.amazonaws.com/image/3986/original.png,3986.png
3987,Najah Q&A (05),,Q: What intersections do you see between the climate crisis and other issues people are facing?,,,https://barrfdn-prod.s3.amazonaws.com/image/3987/original.png,3987.png
3988,Najah Q&A (06),,"Q: Looking forward, what’s the most important thing you hope to achieve during your time at Barr working in Mobility? What is your primary focus?",,,https://barrfdn-prod.s3.amazonaws.com/image/3988/original.png,3988.png
3989,[AC] CCTT Greater Boston Event Speakers,,[AC] CCTT Greater Boston Event Speakers,Jules Faña,https://www.barrfoundation.org/bios/jules-fana,https://barrfdn-prod.s3.amazonaws.com/image/3989/original.jpg,3989.jpg
3990,[AC] CCTT Greater Boston Event Speakers (02),,[AC] CCTT Greater Boston Event Speakers (02),Jules Faña,https://www.barrfoundation.org/bios/jules-fana,https://barrfdn-prod.s3.amazonaws.com/image/3990/original.jpg,3990.jpg
3991,Boston Children’s Chorus screenshot,,Boston Children’s Chorus screenshot,,,https://barrfdn-prod.s3.amazonaws.com/image/3991/original.png,3991.png
3992,Springfield Public Schools Logo,,Springfield Public Schools Logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3992/original.png,3992.png
3993,[EDU] Springfield Speaker Leading Discussion,,A BIPOC speaker leads an engaging discussion while writing on giant notepads. ,,https://www.springfieldpublicschools.com/,https://barrfdn-prod.s3.amazonaws.com/image/3993/original.jpg,3993.jpg
3994,Advancing Racial Wealth Equity Strategy,racial equity,chart showing a three pronged approach to Barr's grantmaking strategy. ,,,https://barrfdn-prod.s3.amazonaws.com/image/3994/original.png,3994.png
3995,Embrace Groundbreaking,,A group of people with shovels digging into dirt and smiling. ,Craig Bailey,https://kingboston.org/,https://barrfdn-prod.s3.amazonaws.com/image/3995/original.jpg,3995.jpg
3996,King Boston logo,,King Boston logo,,,https://barrfdn-prod.s3.amazonaws.com/image/3996/original.jpeg,3996.jpeg
3997,Reimagining tomorrow ,,Reimagining tomorrow ,,,https://barrfdn-prod.s3.amazonaws.com/image/3997/original.jpeg,3997.jpeg
3998,NBER logo image,,NBER logo image,,,https://barrfdn-prod.s3.amazonaws.com/image/3998/original.jpeg,3998.jpeg
3999,spotlight series racism image,,spotlight series racism image,,,https://barrfdn-prod.s3.amazonaws.com/image/3999/original.png,3999.png
4000,spotlight series pullquote,,spotlight series pullquote,,,https://barrfdn-prod.s3.amazonaws.com/image/4000/original.png,4000.png
4001,[RE] King Boston - The Embrace Groundbreaking,,People of King Boston organization breaking ground with shovels,Craig Bailey,https://kingboston.org/,https://barrfdn-prod.s3.amazonaws.com/image/4001/original.jpg,4001.jpg
4002,[GP] Racial Wealth Gap Initiative Grants ,,[GP] Racial Wealth Gap Initiative Grants ,,,https://barrfdn-prod.s3.amazonaws.com/image/4002/original.png,4002.png
4003,[GP] Triangle Graphic 01,,[GP] Triangle Graphic 01,,,https://barrfdn-prod.s3.amazonaws.com/image/4003/original.png,4003.png
4004,[GP] Triangle Graphic 02,,[GP] Triangle Graphic 02,,,https://barrfdn-prod.s3.amazonaws.com/image/4004/original.png,4004.png
4006,[GP] Triangle Graphic 03,,[GP] Triangle Graphic 03,,,https://barrfdn-prod.s3.amazonaws.com/image/4006/original.png,4006.png
4008,[GP] Triangle Graphic 04,,[GP] Triangle Graphic 04,,,https://barrfdn-prod.s3.amazonaws.com/image/4008/original.png,4008.png
4009,[GP] Triangle Graphic 05,,[GP] Triangle Graphic 05,,,https://barrfdn-prod.s3.amazonaws.com/image/4009/original.png,4009.png
4010,Color of wealth report cover,,Color of wealth report cover,,,https://barrfdn-prod.s3.amazonaws.com/image/4010/original.jpeg,4010.jpeg
4011,Racial wealth gap report cover,,"New York City's African American community watches and participates in the 50th anniversary African American Day Parade in Harlem, New York, on September 15, 2019. (Getty/Andrew Lichtenstein)",Getty/Andrew Lichtenstein,,https://barrfdn-prod.s3.amazonaws.com/image/4011/original.jpeg,4011.jpeg
4012,Racial wealth gap report cover 2021,,"New York City's African American community watches and participates in the 50th anniversary African American Day Parade in Harlem, New York, on September 15, 2019. (Getty/Andrew Lichtenstein)",Getty/Andrew Lichtenstein,,https://barrfdn-prod.s3.amazonaws.com/image/4012/original.jpeg,4012.jpeg
4013,Boston Skyline,,Boston Skyline,,Boston Indicators ,https://barrfdn-prod.s3.amazonaws.com/image/4013/original.jpeg,4013.jpeg
4014,Brookings report,,Brookings report,,,https://barrfdn-prod.s3.amazonaws.com/image/4014/original.jpeg,4014.jpeg
4015,[SE] Reimagining Equity - A Climate Action Rally,,"People gathered for Climate action with posters and a large banner that says ""to change everything it takes everyone"". ",,https://www.tsne.org/,https://barrfdn-prod.s3.amazonaws.com/image/4015/original.jpg,4015.jpg
4016,[GP] Racial Equity RG Principles,,[GP] Racial Equity RG Principles,,,https://barrfdn-prod.s3.amazonaws.com/image/4016/original.png,4016.png
4017,[GP] Resist: Radical Philanthropy,,[GP] Resist: Radical Philanthropy,,,https://barrfdn-prod.s3.amazonaws.com/image/4017/original.png,4017.png
4018,Ezilyia Brock brick headshot,,Ezilyia Brock brick headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/4018/original.jpg,4018.jpg
4019,Ezilyia Brock white headshot,,Ezilyia Brock white headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/4019/original.jpg,4019.jpg
4022,[GP] JBradshaw New Hire Card,,[GP] JBradshaw New Hire Card,,,https://barrfdn-prod.s3.amazonaws.com/image/4022/original.png,4022.png
4023,[GP] FTorres New Hire Card,,[GP] FTorres New Hire Card,,,https://barrfdn-prod.s3.amazonaws.com/image/4023/original.png,4023.png
4024,[AC] NAS people filled with excitement,,A group of excited people with different facial expressions as they play sharades. ,Eve Cruz,https://www.artstrategies.org/,https://barrfdn-prod.s3.amazonaws.com/image/4024/original.jpg,4024.jpg
4025,[AC] New Hire Announcement Crop,,[AC] New Hire Announcement Crop,,,https://barrfdn-prod.s3.amazonaws.com/image/4025/original.png,4025.png
4026,BCNC Pao celebration ballerinas,,Four ballerinas dance indoors. ,Steve Sulewski Photography,https://www.stevensulewski.com/,https://barrfdn-prod.s3.amazonaws.com/image/4026/original.jpg,4026.jpg
4027,Evolve Academy Fall River Public Schools Logo,,Evolve Academy Fall River Public Schools Logo,,,https://barrfdn-prod.s3.amazonaws.com/image/4027/original.png,4027.png
4028,[EDU] Evolve Academy Smiling Student,,A student smiling at their computer while they work and a person beside them as they work. ,Paul Schnaittacher,https://www.fallriverschools.org/durfee/student-life/evolve-academy,https://barrfdn-prod.s3.amazonaws.com/image/4028/original.jpg,4028.jpg
4029,[EDU] Team Updates Announcement Crop,,[EDU] Team Updates Announcement Crop,,,https://barrfdn-prod.s3.amazonaws.com/image/4029/original.png,4029.png
4030,[GP] JTravis New Hire Card,,[GP] JTravis New Hire Card,,,https://barrfdn-prod.s3.amazonaws.com/image/4030/original.png,4030.png
4031,[GP] PTutwiler New Hire Card,,[GP] PTutwiler New Hire Card,,,https://barrfdn-prod.s3.amazonaws.com/image/4031/original.png,4031.png
4033,[GP] Beyond ENE Header Image,,[GP] Beyond ENE Header Image,,,https://barrfdn-prod.s3.amazonaws.com/image/4033/original.png,4033.png
4038,[EDU] CREC AAE HS Science,,[EDU] CREC AAE HS Science,,,https://barrfdn-prod.s3.amazonaws.com/image/4038/original.jpg,4038.jpg
